blockdef,model,cls,target,fit,band,band_lo,band_hi,rmse
clq0.5 tile,binomial,sv,mean,deg2,0.90-0.99,13,35,0.2300748134710414
clq0.5 tile,binomial,sv,mean,deg2,0.99-1.00,35,72,0.26435643502291944
clq0.5 tile,binomial,sv,mean,deg7,0.00-0.50,2,5,0.15309957915303316
clq0.5 tile,binomial,sv,mean,deg7,0.50-0.90,5,13,0.1628265692010459
clq0.5 tile,binomial,sv,mean,deg7,0.90-0.99,13,35,0.26237925572660725
clq0.5 tile,binomial,sv,mean,deg7,0.99-1.00,35,72,1.5005394735694604
clq0.5 tile,binomial,sv,mean,isotonic_auto,0.00-0.50,2,5,0.15468463299761362
clq0.5 tile,binomial,sv,mean,isotonic_auto,0.50-0.90,5,13,0.16440570747204597
clq0.5 tile,binomial,sv,mean,isotonic_auto,0.90-0.99,13,35,0.24082927757434272
clq0.5 tile,binomial,sv,mean,isotonic_auto,0.99-1.00,35,72,0.25474990960089344
clq0.5 tile,binomial,sv,mean,const,0.00-0.50,2,5,0.15891866169562702
clq0.5 tile,binomial,sv,mean,const,0.50-0.90,5,13,0.1667642604863483
clq0.5 tile,binomial,sv,mean,const,0.90-0.99,13,35,0.2611389028622702
clq0.5 tile,binomial,sv,mean,const,0.99-1.00,35,72,0.13322383193123674
clq0.5 tile,binomial,sv,mean,interp,0.00-0.50,2,5,0.20510357989135572
clq0.5 tile,binomial,sv,mean,interp,0.50-0.90,5,13,0.22536251357283024
clq0.5 tile,binomial,sv,mean,interp,0.90-0.99,13,35,0.29109595207437594
clq0.5 tile,binomial,sv,mean,interp,0.99-1.00,35,72,0.24312136444556068
clq0.5 tile,binomial,smallindel,sd,deg2_clamp,0.00-0.50,2,10,0.2091320235616617
clq0.5 tile,binomial,smallindel,sd,deg2_clamp,0.50-0.90,10,68,0.3748404339370056
clq0.5 tile,binomial,smallindel,sd,deg2_clamp,0.90-0.99,68,319,0.6731746739929996
clq0.5 tile,binomial,smallindel,sd,deg2_clamp,0.99-1.00,319,947,1.2025028156450515
clq0.5 tile,binomial,smallindel,sd,deg5_clamp,0.00-0.50,2,10,0.14635891262587805
clq0.5 tile,binomial,smallindel,sd,deg5_clamp,0.50-0.90,10,68,0.31474572498340514
clq0.5 tile,binomial,smallindel,sd,deg5_clamp,0.90-0.99,68,319,0.5718189997817847
clq0.5 tile,binomial,smallindel,sd,deg5_clamp,0.99-1.00,319,947,1.0138951095534445
clq0.5 tile,binomial,smallindel,sd,deg7_clamp,0.00-0.50,2,10,0.1423056074188948
clq0.5 tile,binomial,smallindel,sd,deg7_clamp,0.50-0.90,10,68,0.30811236478740983
clq0.5 tile,binomial,smallindel,sd,deg7_clamp,0.90-0.99,68,319,0.5948936174106807
clq0.5 tile,binomial,smallindel,sd,deg7_clamp,0.99-1.00,319,947,0.9835164304701702
clq0.5 tile,binomial,smallindel,sd,deg10_clamp,0.00-0.50,2,10,0.14283848050584527
clq0.5 tile,binomial,smallindel,sd,deg10_clamp,0.50-0.90,10,68,0.30623373064662657
clq0.5 tile,binomial,smallindel,sd,deg10_clamp,0.90-0.99,68,319,0.6233884644884349
clq0.5 tile,binomial,smallindel,sd,deg10_clamp,0.99-1.00,319,947,1.063536848428551
clq0.5 tile,binomial,smallindel,sd,deg15_clamp,0.00-0.50,2,10,0.14320467965363382
clq0.5 tile,binomial,smallindel,sd,deg15_clamp,0.50-0.90,10,68,0.30877517942555616
clq0.5 tile,binomial,smallindel,sd,deg15_clamp,0.90-0.99,68,319,0.672693599668998
clq0.5 tile,binomial,smallindel,sd,deg15_clamp,0.99-1.00,319,947,1.2394467628060497
clq0.5 tile,binomial,smallindel,sd,deg20_clamp,0.00-0.50,2,10,0.1432027932114845
clq0.5 tile,binomial,smallindel,sd,deg20_clamp,0.50-0.90,10,68,0.3093934560227208
clq0.5 tile,binomial,smallindel,sd,deg20_clamp,0.90-0.99,68,319,0.6814078516581464
clq0.5 tile,binomial,smallindel,sd,deg20_clamp,0.99-1.00,319,947,4.853840862308545
clq0.5 tile,binomial,smallindel,sd,deg2,0.00-0.50,2,10,0.2091320235616617
clq0.5 tile,binomial,smallindel,sd,deg2,0.50-0.90,10,68,0.3748404339370056
clq0.5 tile,binomial,smallindel,sd,deg2,0.90-0.99,68,319,0.6731746739929996
clq0.5 tile,binomial,smallindel,sd,deg2,0.99-1.00,319,947,1.2636987798159758
clq0.5 tile,binomial,smallindel,sd,deg7,0.00-0.50,2,10,0.1423056074188948
clq0.5 tile,binomial,smallindel,sd,deg7,0.50-0.90,10,68,0.30811236478740983
clq0.5 tile,binomial,smallindel,sd,deg7,0.90-0.99,68,319,0.5948936174106807
clq0.5 tile,binomial,smallindel,sd,deg7,0.99-1.00,319,947,1.733657865285677
clq0.5 tile,binomial,smallindel,sd,isotonic,0.00-0.50,2,10,0.14749560590581368
clq0.5 tile,binomial,smallindel,sd,isotonic,0.50-0.90,10,68,0.31941317942718295
clq0.5 tile,binomial,smallindel,sd,isotonic,0.90-0.99,68,319,0.6903638095832012
clq0.5 tile,binomial,smallindel,sd,isotonic,0.99-1.00,319,947,0.9662323148819942
clq0.5 tile,binomial,smallindel,mean,deg2_clamp,0.00-0.50,2,10,0.18301821309056227
clq0.5 tile,binomial,smallindel,mean,deg2_clamp,0.50-0.90,10,68,0.3179454676039733
clq0.5 tile,binomial,smallindel,mean,deg2_clamp,0.90-0.99,68,319,0.6760031952524782
clq0.5 tile,binomial,smallindel,mean,deg2_clamp,0.99-1.00,319,947,1.1809975837679934
clq0.5 tile,binomial,smallindel,mean,deg5_clamp,0.00-0.50,2,10,0.18266508877979526
clq0.5 tile,binomial,smallindel,mean,deg5_clamp,0.50-0.90,10,68,0.320187266771058
clq0.5 tile,binomial,smallindel,mean,deg5_clamp,0.90-0.99,68,319,0.7037024976415724
clq0.5 tile,binomial,smallindel,mean,deg5_clamp,0.99-1.00,319,947,1.2429831314605564
clq0.5 tile,binomial,smallindel,mean,deg7_clamp,0.00-0.50,2,10,0.18277905225363078
clq0.5 tile,binomial,smallindel,mean,deg7_clamp,0.50-0.90,10,68,0.32101814070182966
clq0.5 tile,binomial,smallindel,mean,deg7_clamp,0.90-0.99,68,319,0.715596291644013
clq0.5 tile,binomial,smallindel,mean,deg7_clamp,0.99-1.00,319,947,1.2640052032301472
clq0.5 tile,binomial,smallindel,mean,deg10_clamp,0.00-0.50,2,10,0.18318023509060458
clq0.5 tile,binomial,smallindel,mean,deg10_clamp,0.50-0.90,10,68,0.3250007993438431
clq0.5 tile,binomial,smallindel,mean,deg10_clamp,0.90-0.99,68,319,0.7447780595516582
clq0.5 tile,binomial,smallindel,mean,deg10_clamp,0.99-1.00,319,947,1.3722142368633756
clq0.5 tile,binomial,smallindel,mean,deg15_clamp,0.00-0.50,2,10,0.18316139538010165
clq0.5 tile,binomial,smallindel,mean,deg15_clamp,0.50-0.90,10,68,0.3273501060685049
clq0.5 tile,binomial,smallindel,mean,deg15_clamp,0.90-0.99,68,319,0.7742654166044842
clq0.5 tile,binomial,smallindel,mean,deg15_clamp,0.99-1.00,319,947,1.5417642828469689
clq0.5 tile,binomial,smallindel,mean,deg20_clamp,0.00-0.50,2,10,0.18358738799820026
clq0.5 tile,binomial,smallindel,mean,deg20_clamp,0.50-0.90,10,68,0.3281488569395623
clq0.5 tile,binomial,smallindel,mean,deg20_clamp,0.90-0.99,68,319,0.7927824829395889
clq0.5 tile,binomial,smallindel,mean,deg20_clamp,0.99-1.00,319,947,6.9814601326869035
clq0.5 tile,binomial,smallindel,mean,deg2,0.00-0.50,2,10,0.18301821309056227
clq0.5 tile,binomial,smallindel,mean,deg2,0.50-0.90,10,68,0.3179454676039733
clq0.5 tile,binomial,smallindel,mean,deg2,0.90-0.99,68,319,0.6760031952524782
clq0.5 tile,binomial,smallindel,mean,deg2,0.99-1.00,319,947,1.187374719048697
clq0.5 tile,binomial,smallindel,mean,deg7,0.00-0.50,2,10,0.18277905225363078
clq0.5 tile,binomial,smallindel,mean,deg7,0.50-0.90,10,68,0.32101814070182966
clq0.5 tile,binomial,smallindel,mean,deg7,0.90-0.99,68,319,0.715596291644013
clq0.5 tile,binomial,smallindel,mean,deg7,0.99-1.00,319,947,1.653903867612053
clq0.5 tile,binomial,smallindel,mean,isotonic_auto,0.00-0.50,2,10,0.18377939826268197
clq0.5 tile,binomial,smallindel,mean,isotonic_auto,0.50-0.90,10,68,0.3217538901697512
clq0.5 tile,binomial,smallindel,mean,isotonic_auto,0.90-0.99,68,319,0.6778927210948033
clq0.5 tile,binomial,smallindel,mean,isotonic_auto,0.99-1.00,319,947,1.0097082286534058
clq0.5 tile,binomial,smallindel,mean,const,0.00-0.50,2,10,0.1838322624158606
clq0.5 tile,binomial,smallindel,mean,const,0.50-0.90,10,68,0.3172975462664124
clq0.5 tile,binomial,smallindel,mean,const,0.90-0.99,68,319,0.648540461320015
clq0.5 tile,binomial,smallindel,mean,const,0.99-1.00,319,947,0.8024944047848029
clq0.5 tile,binomial,smallindel,mean,interp,0.00-0.50,2,10,0.2540281319745459
clq0.5 tile,binomial,smallindel,mean,interp,0.50-0.90,10,68,0.46571834309475263
clq0.5 tile,binomial,smallindel,mean,interp,0.90-0.99,68,319,0.9299204107287057
clq0.5 tile,binomial,smallindel,mean,interp,0.99-1.00,319,947,1.370382488062423
clq0.5 tile,binomial,nonsnp,sd,deg2_clamp,0.00-0.50,2,10,0.21784187098266455
clq0.5 tile,binomial,nonsnp,sd,deg2_clamp,0.50-0.90,10,71,0.3539305405249788
clq0.5 tile,binomial,nonsnp,sd,deg2_clamp,0.90-0.99,71,333,0.692046781067822
clq0.5 tile,binomial,nonsnp,sd,deg2_clamp,0.99-1.00,333,1009,1.1954423935011977
clq0.5 tile,binomial,nonsnp,sd,deg5_clamp,0.00-0.50,2,10,0.14930692864439815
clq0.5 tile,binomial,nonsnp,sd,deg5_clamp,0.50-0.90,10,71,0.29692346412929466
clq0.5 tile,binomial,nonsnp,sd,deg5_clamp,0.90-0.99,71,333,0.5948644693099383
clq0.5 tile,binomial,nonsnp,sd,deg5_clamp,0.99-1.00,333,1009,0.8956584691913134
clq0.5 tile,binomial,nonsnp,sd,deg7_clamp,0.00-0.50,2,10,0.14458668376046338
clq0.5 tile,binomial,nonsnp,sd,deg7_clamp,0.50-0.90,10,71,0.2880969748495769
clq0.5 tile,binomial,nonsnp,sd,deg7_clamp,0.90-0.99,71,333,0.6155554843576694
clq0.5 tile,binomial,nonsnp,sd,deg7_clamp,0.99-1.00,333,1009,0.8928713297543377
clq0.5 tile,binomial,nonsnp,sd,deg10_clamp,0.00-0.50,2,10,0.1456583285302349
clq0.5 tile,binomial,nonsnp,sd,deg10_clamp,0.50-0.90,10,71,0.28378764186901206
clq0.5 tile,binomial,nonsnp,sd,deg10_clamp,0.90-0.99,71,333,0.6132540057445068
clq0.5 tile,binomial,nonsnp,sd,deg10_clamp,0.99-1.00,333,1009,0.8845917541370436
clq0.5 tile,binomial,nonsnp,sd,deg15_clamp,0.00-0.50,2,10,0.14548865837299663
clq0.5 tile,binomial,nonsnp,sd,deg15_clamp,0.50-0.90,10,71,0.2849066245031497
clq0.5 tile,binomial,nonsnp,sd,deg15_clamp,0.90-0.99,71,333,0.631486167917019
clq0.5 tile,binomial,nonsnp,sd,deg15_clamp,0.99-1.00,333,1009,1.159761395883261
clq0.5 tile,binomial,nonsnp,sd,deg20_clamp,0.00-0.50,2,10,0.1460077099674607
clq0.5 tile,binomial,nonsnp,sd,deg20_clamp,0.50-0.90,10,71,0.2852103265917877
clq0.5 tile,binomial,nonsnp,sd,deg20_clamp,0.90-0.99,71,333,0.6391077424867796
clq0.5 tile,binomial,nonsnp,sd,deg20_clamp,0.99-1.00,333,1009,1.3281410302760708
clq0.5 tile,binomial,nonsnp,sd,deg2,0.00-0.50,2,10,0.21784187098266455
clq0.5 tile,binomial,nonsnp,sd,deg2,0.50-0.90,10,71,0.3539305405249788
clq0.5 tile,binomial,nonsnp,sd,deg2,0.90-0.99,71,333,0.692046781067822
clq0.5 tile,binomial,nonsnp,sd,deg2,0.99-1.00,333,1009,1.3135862005169827
clq0.5 tile,binomial,nonsnp,sd,deg7,0.00-0.50,2,10,0.14458668376046338
clq0.5 tile,binomial,nonsnp,sd,deg7,0.50-0.90,10,71,0.2880969748495769
clq0.5 tile,binomial,nonsnp,sd,deg7,0.90-0.99,71,333,0.6155554843576694
clq0.5 tile,binomial,nonsnp,sd,deg7,0.99-1.00,333,1009,7.228142784936956
clq0.5 tile,binomial,nonsnp,sd,isotonic,0.00-0.50,2,10,0.1474755542291626
clq0.5 tile,binomial,nonsnp,sd,isotonic,0.50-0.90,10,71,0.30146772768404184
clq0.5 tile,binomial,nonsnp,sd,isotonic,0.90-0.99,71,333,0.6468545669411747
clq0.5 tile,binomial,nonsnp,sd,isotonic,0.99-1.00,333,1009,0.8133350417956879
clq0.5 tile,binomial,nonsnp,mean,deg2_clamp,0.00-0.50,2,10,0.1842511766068955
clq0.5 tile,binomial,nonsnp,mean,deg2_clamp,0.50-0.90,10,71,0.3135768330987234
clq0.5 tile,binomial,nonsnp,mean,deg2_clamp,0.90-0.99,71,333,0.6310306279323198
clq0.5 tile,binomial,nonsnp,mean,deg2_clamp,0.99-1.00,333,1009,1.0532289258873826
clq0.5 tile,binomial,nonsnp,mean,deg5_clamp,0.00-0.50,2,10,0.1842401267944244
clq0.5 tile,binomial,nonsnp,mean,deg5_clamp,0.50-0.90,10,71,0.31421523678378277
clq0.5 tile,binomial,nonsnp,mean,deg5_clamp,0.90-0.99,71,333,0.6453172753139913
clq0.5 tile,binomial,nonsnp,mean,deg5_clamp,0.99-1.00,333,1009,1.1914095608800523
clq0.5 tile,binomial,nonsnp,mean,deg7_clamp,0.00-0.50,2,10,0.18376717912846557
clq0.5 tile,binomial,nonsnp,mean,deg7_clamp,0.50-0.90,10,71,0.31492201761056204
clq0.5 tile,binomial,nonsnp,mean,deg7_clamp,0.90-0.99,71,333,0.6609974437539623
clq0.5 tile,binomial,nonsnp,mean,deg7_clamp,0.99-1.00,333,1009,1.1846926230765673
clq0.5 tile,binomial,nonsnp,mean,deg10_clamp,0.00-0.50,2,10,0.1842405323967584
clq0.5 tile,binomial,nonsnp,mean,deg10_clamp,0.50-0.90,10,71,0.31635628641639746
clq0.5 tile,binomial,nonsnp,mean,deg10_clamp,0.90-0.99,71,333,0.6770135627599492
clq0.5 tile,binomial,nonsnp,mean,deg10_clamp,0.99-1.00,333,1009,1.2261501211533405
clq0.5 tile,binomial,nonsnp,mean,deg15_clamp,0.00-0.50,2,10,0.1846435785998391
clq0.5 tile,binomial,nonsnp,mean,deg15_clamp,0.50-0.90,10,71,0.3163091614574067
clq0.5 tile,binomial,nonsnp,mean,deg15_clamp,0.90-0.99,71,333,0.7062783660033165
clq0.5 tile,binomial,nonsnp,mean,deg15_clamp,0.99-1.00,333,1009,1.4582568039434551
clq0.5 tile,binomial,nonsnp,mean,deg20_clamp,0.00-0.50,2,10,0.18561660428649554
clq0.5 tile,binomial,nonsnp,mean,deg20_clamp,0.50-0.90,10,71,0.31596928440544547
clq0.5 tile,binomial,nonsnp,mean,deg20_clamp,0.90-0.99,71,333,0.7071941290318845
clq0.5 tile,binomial,nonsnp,mean,deg20_clamp,0.99-1.00,333,1009,5.5796335460335875
clq0.5 tile,binomial,nonsnp,mean,deg2,0.00-0.50,2,10,0.1842511766068955
clq0.5 tile,binomial,nonsnp,mean,deg2,0.50-0.90,10,71,0.3135768330987234
clq0.5 tile,binomial,nonsnp,mean,deg2,0.90-0.99,71,333,0.6310306279323198
clq0.5 tile,binomial,nonsnp,mean,deg2,0.99-1.00,333,1009,1.0563531805119566
clq0.5 tile,binomial,nonsnp,mean,deg7,0.00-0.50,2,10,0.18376717912846557
clq0.5 tile,binomial,nonsnp,mean,deg7,0.50-0.90,10,71,0.31492201761056204
clq0.5 tile,binomial,nonsnp,mean,deg7,0.90-0.99,71,333,0.6609974437539623
clq0.5 tile,binomial,nonsnp,mean,deg7,0.99-1.00,333,1009,3.5296301364370564
clq0.5 tile,binomial,nonsnp,mean,isotonic_auto,0.00-0.50,2,10,0.18539976280829043
clq0.5 tile,binomial,nonsnp,mean,isotonic_auto,0.50-0.90,10,71,0.31372260184034345
clq0.5 tile,binomial,nonsnp,mean,isotonic_auto,0.90-0.99,71,333,0.652962210285664
clq0.5 tile,binomial,nonsnp,mean,isotonic_auto,0.99-1.00,333,1009,1.054381473448316
clq0.5 tile,binomial,nonsnp,mean,const,0.00-0.50,2,10,0.1853747989822444
clq0.5 tile,binomial,nonsnp,mean,const,0.50-0.90,10,71,0.3139244083079232
clq0.5 tile,binomial,nonsnp,mean,const,0.90-0.99,71,333,0.6109006074404368
clq0.5 tile,binomial,nonsnp,mean,const,0.99-1.00,333,1009,0.7586962079512491
clq0.5 tile,binomial,nonsnp,mean,interp,0.00-0.50,2,10,0.2770754425910488
clq0.5 tile,binomial,nonsnp,mean,interp,0.50-0.90,10,71,0.4705699293393358
clq0.5 tile,binomial,nonsnp,mean,interp,0.90-0.99,71,333,0.9027149845617
clq0.5 tile,binomial,nonsnp,mean,interp,0.99-1.00,333,1009,1.2866913784405316
